id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
42590,AA,726,DFW,LGA,5,690,195,0
42591,AA,773,RSW,ORD,5,690,185,0
42592,AA,7,DFW,OGG,5,690,510,0
42593,AA,890,DFW,STL,5,690,95,1
42594,B6,233,SLC,LGB,5,690,109,0
42595,CO,1135,EWR,DFW,5,690,239,0
42596,CO,1555,PBI,EWR,5,690,173,1
42597,CO,449,SFO,EWR,5,690,320,1
42598,DL,114,MSP,ATL,5,690,158,1
42599,DL,1380,LGA,BOS,5,690,69,0
42600,DL,1383,BOS,LGA,5,690,73,0
42601,DL,1634,JFK,ATL,5,690,158,0
42602,DL,1940,SFO,JFK,5,690,340,0
42603,DL,2018,MCO,ATL,5,690,93,0
42604,DL,2132,MSP,GEG,5,690,186,1
42605,DL,2183,MSY,LGA,5,690,167,0
42606,DL,2218,MSP,DTW,5,690,110,0
42607,DL,2243,EWR,ATL,5,690,144,1
42608,DL,2562,LAX,JFK,5,690,332,0
42609,DL,2721,MSP,LAX,5,690,240,0
42610,DL,2761,PHL,ATL,5,690,149,0
42611,EV,5185,SAV,ATL,5,690,70,0
42612,EV,5263,HPN,ATL,5,690,154,0
42613,EV,5328,ATL,BHM,5,690,58,0
42614,EV,7339,ATL,OMA,5,690,146,0
42615,F9,362,DEN,SDF,5,690,143,1
42616,F9,618,DEN,IND,5,690,137,0
42617,MQ,2820,SPS,DFW,5,690,45,0
42618,MQ,3212,DFW,LIT,5,690,70,0
42619,MQ,3283,MAF,DFW,5,690,65,0
42620,MQ,3350,MOB,DFW,5,690,115,0
42621,MQ,3761,SLC,ORD,5,690,190,0
42622,MQ,4001,FSD,ORD,5,690,95,0
42623,MQ,4217,OKC,ORD,5,690,125,0
42624,MQ,4299,BUF,ORD,5,690,115,1
42625,MQ,4328,ORD,LIT,5,690,110,0
42626,MQ,4668,ATL,LGA,5,690,135,0
42627,OH,6313,GRR,CVG,5,690,71,0
42628,OH,6497,BNA,MEM,5,690,69,0
42629,OH,6604,MCI,CVG,5,690,112,0
42630,OO,4448,SLC,GJT,5,690,67,1
42631,OO,4460,BZN,SLC,5,690,71,1
42632,OO,4677,SLC,BUR,5,690,120,0
42633,OO,4699,MSP,RAP,5,690,96,0
42634,OO,4774,SLC,PSC,5,690,105,0
42635,OO,4815,SEA,SLC,5,690,117,1
42636,OO,6733,DEN,RNO,5,690,139,0
42637,OO,6947,PDX,SEA,5,690,54,0
42638,UA,301,DEN,LAS,5,690,122,0
42639,UA,339,DEN,SEA,5,690,183,0
42640,UA,53,JFK,LAX,5,690,375,0
42641,UA,830,SFO,ORD,5,690,251,0
42642,US,1166,CLT,PIT,5,690,85,0
42643,US,1183,BOS,PHL,5,690,94,0
42644,US,144,SAN,PHL,5,690,305,0
42645,US,1473,PVD,PHL,5,690,93,0
42646,US,1585,PHL,MCO,5,690,154,1
42647,US,1700,MIA,CLT,5,690,124,1
42648,US,2030,DCA,BOS,5,690,84,0
42649,US,29,ATL,PHX,5,690,261,0
42650,US,45,PHX,KOA,5,690,399,1
42651,US,551,PDX,PHX,5,690,148,1
42652,US,601,LAS,PHX,5,690,70,0
42653,US,990,FLL,CLT,5,690,117,0
42654,WN,1082,OAK,SAN,5,690,85,0
42655,WN,1370,MKE,MCI,5,690,95,0
42656,WN,1952,LAX,DEN,5,690,135,0
42657,WN,201,MCO,BDL,5,690,155,1
42658,WN,3101,STL,LAX,5,690,250,1
42659,WN,3138,IND,DEN,5,690,185,1
42660,WN,3150,BUF,BWI,5,690,70,1
42661,WN,3926,ABQ,MCI,5,690,110,0
42662,WN,474,BWI,ORF,5,690,50,1
42663,WN,756,AUS,PHX,5,690,155,1
42664,WN,794,BOS,PHX,5,690,365,1
42665,XE,2501,IAH,ELP,5,690,118,0
42666,XE,2675,EWR,ORF,5,690,76,0
42667,XE,2826,IAH,DAL,5,690,61,0
42668,XE,2870,CLE,BOS,5,690,94,0
42669,XE,2964,IAH,DFW,5,690,69,0
42670,XE,3152,IAH,AMA,5,690,98,0
42671,XE,5986,ORD,GSO,5,690,104,0
42672,YV,2615,CLT,CLE,5,690,100,0
42673,YV,2741,LAS,LAX,5,690,68,0
42674,B6,24,TPA,JFK,5,691,153,0
42675,DL,1697,PHL,MSP,5,691,188,1
42676,HA,182,HNL,ITO,5,691,51,0
42677,OO,6621,GEG,DEN,5,691,134,1
42678,US,1021,CLT,TPA,5,691,103,1
42679,DL,1103,SLC,PDX,5,692,121,1
42680,DL,252,FLL,DTW,5,692,188,0
42681,FL,563,BMI,ATL,5,692,98,0
42682,OO,4680,SLC,EUG,5,692,115,0
42683,OO,6560,AUS,DEN,5,692,134,0
42684,OO,6734,DEN,CID,5,692,111,1
42685,CO,723,IAH,MSY,5,693,65,1
42686,EV,5317,CAE,ATL,5,693,76,0
42687,FL,147,DTW,ATL,5,693,123,0
42688,OO,6417,SMX,LAX,5,693,57,0
42689,OO,6626,DEN,PSP,5,693,133,1
42690,CO,1828,IAH,TUS,5,694,160,0
42691,DL,1741,SLC,GEG,5,694,109,0
42692,FL,1006,BOS,RSW,5,694,221,0
42693,UA,569,TPA,ORD,5,694,171,0
42694,9E,3660,DFW,MEM,5,695,95,1
42695,9E,3675,IND,DTW,5,695,83,0
42696,9E,4079,SGF,MEM,5,695,68,0
42697,AA,1155,BOS,DFW,5,695,265,0
42698,AA,1510,MIA,JFK,5,695,170,1
42699,AA,1712,ONT,DFW,5,695,170,0
42700,AA,1742,TUS,DFW,5,695,130,0
42701,AA,2421,DFW,LAX,5,695,195,1
42702,AA,399,PHL,DFW,5,695,235,1
42703,AA,446,DFW,PHL,5,695,190,0
42704,AA,492,BUR,DFW,5,695,180,0
42705,AS,64,ANC,JNU,5,695,102,0
42706,AS,668,SEA,AUS,5,695,228,0
42707,B6,607,PWM,JFK,5,695,74,0
42708,CO,1054,EWR,PBI,5,695,178,1
42709,CO,1620,IAH,PHX,5,695,174,1
42710,CO,1766,SEA,IAH,5,695,248,0
42711,CO,270,IAH,SFO,5,695,256,1
42712,CO,496,LAS,IAH,5,695,177,0
42713,CO,58,DEN,IAH,5,695,139,0
42714,DL,1299,SLC,LAX,5,695,120,1
42715,DL,1431,DCA,MEM,5,695,150,0
42716,DL,1754,LAX,ATL,5,695,250,1
42717,DL,1809,MSP,DEN,5,695,127,0
42718,DL,1987,MSP,SAN,5,695,241,1
42719,DL,2219,LGA,MSP,5,695,185,0
42720,DL,2584,SLC,RNO,5,695,91,0
42721,DL,2653,LGA,TPA,5,695,181,0
42722,DL,748,JAX,ATL,5,695,75,0
42723,EV,5034,VLD,ATL,5,695,80,0
42724,EV,5174,BOS,DCA,5,695,105,0
42725,EV,7369,SHV,MEM,5,695,68,0
42726,FL,648,PBI,BWI,5,695,135,0
42727,FL,9,MCO,SJU,5,695,159,1
42728,MQ,2720,DSM,DFW,5,695,125,0
42729,MQ,3078,MRY,LAX,5,695,65,1
42730,MQ,3482,LIT,DFW,5,695,70,1
42731,MQ,3667,MIA,TYS,5,695,130,0
42732,MQ,4025,ORD,RST,5,695,70,0
42733,OO,3049,MKE,PIT,5,695,85,0
42734,OO,6611,DEN,PHX,5,695,111,1
42735,UA,259,MCO,DEN,5,695,253,0
42736,UA,367,IAH,DEN,5,695,156,0
42737,UA,763,DEN,SAN,5,695,149,0
42738,US,1093,RDU,PHL,5,695,83,1
42739,US,1273,PHL,DFW,5,695,226,0
42740,US,1615,CLT,MCI,5,695,158,0
42741,US,1687,LAX,CLT,5,695,268,1
42742,US,1701,CLT,DCA,5,695,76,0
42743,US,1731,PHL,ORD,5,695,141,0
42744,US,1748,LAS,PHL,5,695,286,1
42745,US,1822,CLT,BOS,5,695,122,0
42746,US,87,SEA,PHL,5,695,303,0
42747,US,938,CLT,LGA,5,695,111,0
42748,WN,1027,DAL,MSY,5,695,80,0
42749,WN,1162,HOU,JAX,5,695,115,0
42750,WN,1259,SAT,DAL,5,695,60,0
42751,WN,1392,LAS,BUR,5,695,70,0
42752,WN,151,PDX,SMF,5,695,85,0
42753,WN,1642,HOU,BNA,5,695,105,1
42754,WN,1747,HOU,MDW,5,695,145,1
42755,WN,1982,OKC,DAL,5,695,55,1
42756,WN,1999,BNA,JAX,5,695,85,1
42757,WN,200,SJC,ONT,5,695,65,0
42758,WN,2175,MCO,MSY,5,695,110,1
42759,WN,2855,DEN,LAS,5,695,120,1
42760,WN,2882,BHM,JAX,5,695,70,1
42761,WN,294,OMA,MDW,5,695,80,1
42762,WN,3491,HOU,LIT,5,695,70,0
42763,WN,378,BWI,TPA,5,695,150,1
42764,WN,389,HOU,MSY,5,695,60,1
42765,WN,3915,MDW,BOS,5,695,135,1
42766,WN,425,HOU,SAT,5,695,55,0
42767,WN,45,PVD,MDW,5,695,165,0
42768,WN,464,MDW,DTW,5,695,65,1
42769,WN,526,MDW,PHX,5,695,240,1
42770,WN,755,PIT,MDW,5,695,95,1
42771,XE,2436,JAX,IAH,5,695,149,1
42772,XE,2458,BNA,IAH,5,695,129,0
42773,XE,2641,MCI,IAH,5,695,118,0
42774,OO,6542,DRO,DEN,5,696,58,0
42775,OO,7771,SGU,SLC,5,696,84,0
42776,UA,403,DEN,SNA,5,696,157,0
42777,9E,3666,TUL,MSP,5,697,123,0
42778,9E,3763,FSM,MEM,5,697,67,0
42779,EV,5521,TYS,ATL,5,697,63,0
42780,OH,6330,TRI,ATL,5,697,77,0
42781,OO,6337,DEN,GJT,5,697,58,0
42782,AS,65,PSG,JNU,5,698,42,0
42783,DL,1892,TPA,DTW,5,698,166,0
42784,FL,1016,BOS,MCO,5,698,192,0
42785,HA,167,KOA,HNL,5,698,42,0
42786,OO,6526,PHX,LAX,5,698,87,0
42787,XE,2429,IAH,MAF,5,698,84,0
42788,EV,5371,TLH,ATL,5,699,74,1
42789,FL,1038,PIT,TPA,5,699,150,0
42790,OO,6580,SFO,MFR,5,699,101,1
42791,9E,4363,PIT,CVG,5,700,80,0
42792,AA,1120,MSP,ORD,5,700,90,0
42793,AA,1436,DFW,CLT,5,700,135,0
42794,AA,1472,DFW,ATL,5,700,125,0
42795,AA,2321,ORD,DFW,5,700,150,1
42796,AA,415,ORD,SEA,5,700,255,0
42797,AA,736,MCI,DFW,5,700,100,0
42798,AS,564,PDX,LAX,5,700,140,0
42799,AS,586,PDX,SNA,5,700,142,0
42800,AS,95,SEA,ANC,5,700,229,1
42801,B6,1019,BOS,JFK,5,700,68,0
42802,B6,1104,RDU,JFK,5,700,83,0
42803,B6,1187,BOS,SRQ,5,700,201,0
42804,B6,135,JFK,RSW,5,700,188,1
42805,CO,411,EWR,IAH,5,700,240,1
42806,DL,1043,CHS,ATL,5,700,77,1
42807,DL,1105,SLC,HNL,5,700,428,1
42808,DL,1475,MSP,ABQ,5,700,170,1
42809,DL,1515,FNT,ATL,5,700,134,0
42810,DL,1986,ATL,LGA,5,700,135,1
42811,EV,5242,XNA,MEM,5,700,66,0
42812,EV,5438,LIT,MEM,5,700,62,0
42813,EV,5508,IAH,CVG,5,700,139,0
42814,EV,5584,AVL,ATL,5,700,67,0
42815,F9,358,DEN,TPA,5,700,204,0
42816,F9,531,DEN,MDW,5,700,135,0
42817,FL,262,DCA,MKE,5,700,125,0
42818,MQ,2704,DFW,MSN,5,700,130,0
42819,MQ,3097,SBA,LAX,5,700,45,0
42820,MQ,3237,GSP,DFW,5,700,170,0
42821,MQ,3262,LRD,DFW,5,700,80,0
42822,MQ,4595,LGA,RDU,5,700,105,0
42823,MQ,4647,RDU,LGA,5,700,95,0
42824,MQ,4687,RDU,JFK,5,700,90,0
42825,OH,6501,RDU,MCO,5,700,120,1
42826,OH,6637,OMA,MEM,5,700,112,0
42827,OH,6764,CLT,JFK,5,700,136,0
42828,OO,4548,MSP,FCA,5,700,159,0
42829,OO,4583,DEN,SLC,5,700,89,0
42830,OO,4855,BIL,SLC,5,700,80,1
42831,OO,6273,GEG,SEA,5,700,72,1
42832,OO,6385,SBP,LAX,5,700,62,0
42833,US,1467,PHL,ATL,5,700,142,0
42834,US,1831,CLT,MIA,5,700,132,0
42835,US,1924,CLT,BWI,5,700,85,0
42836,US,432,PHX,OGG,5,700,396,0
42837,US,904,CLT,ORD,5,700,132,1
42838,US,945,CLT,JAX,5,700,85,0
42839,WN,1180,SEA,OAK,5,700,125,0
42840,WN,1221,FLL,PVD,5,700,180,0
42841,WN,1398,BNA,CLE,5,700,85,1
42842,WN,1854,PHX,MCI,5,700,155,0
42843,WN,1926,PHX,BWI,5,700,255,1
42844,WN,2012,SJC,BUR,5,700,60,1
42845,WN,2031,SEA,LAS,5,700,150,1
42846,WN,2116,PBI,TPA,5,700,50,1
42847,WN,271,SAN,BNA,5,700,220,1
42848,WN,288,MDW,MCI,5,700,90,1
42849,WN,2982,BNA,DTW,5,700,95,0
42850,WN,3949,BNA,CMH,5,700,70,0
42851,WN,454,BNA,MDW,5,700,90,0
42852,WN,740,SNA,LAS,5,700,65,0
42853,WN,831,SAT,PHX,5,700,150,0
42854,WN,894,TPA,ORF,5,700,115,0
42855,WN,922,PHX,IND,5,700,210,1
42856,XE,2023,PIT,IAH,5,700,194,1
42857,XE,2200,IAH,OKC,5,700,78,0
42858,XE,2895,IAH,CRP,5,700,68,0
42859,XE,2993,EWR,MSP,5,700,186,1
42860,XE,3031,CLT,IAH,5,700,176,1
42861,YV,7278,JAX,ORD,5,700,156,0
42862,DL,22,SEA,ATL,5,701,284,1
42863,EV,5423,VPS,ATL,5,701,82,0
42864,EV,5467,ATL,TYS,5,701,51,1
42865,OO,6301,LAX,PSP,5,701,50,1
42866,XE,2916,OMA,EWR,5,701,168,0
42867,B6,558,TPA,HPN,5,702,158,0
42868,CO,169,LAS,EWR,5,702,287,1
42869,DL,320,SMF,ATL,5,702,265,1
42870,EV,4985,MYR,ATL,5,702,87,0
42871,OO,6268,TUS,SFO,5,702,138,0
42872,OO,6631,MKE,ORD,5,702,50,1
42873,OO,6687,MRY,SFO,5,702,37,1
42874,UA,100,SFO,IAD,5,702,313,0
42875,CO,291,MIA,IAH,5,703,167,1
42876,F9,371,BOS,MKE,5,703,165,0
42877,OO,4540,MSO,SLC,5,703,82,0
42878,XE,5930,TYS,ORD,5,703,102,0
42879,EV,5354,OAJ,ATL,5,704,95,1
42880,FL,1581,BKG,ATL,5,704,94,0
42881,XE,2114,EWR,BTV,5,704,71,0
42882,9E,3663,CMH,CVG,5,705,57,0
42883,9E,3672,LBB,MEM,5,705,117,0
42884,9E,3704,DAL,MEM,5,705,90,0
42885,9E,4043,GRR,MEM,5,705,128,0
42886,AA,1053,STL,ORD,5,705,75,0
42887,AA,1150,SNA,ORD,5,705,240,0
42888,AA,1152,DFW,BOS,5,705,200,0
42889,AA,1344,SAT,DFW,5,705,70,1
42890,AA,1355,DFW,PHX,5,705,155,0
42891,AA,1543,DFW,SAT,5,705,65,0
42892,AA,1743,DTW,DFW,5,705,185,0
42893,AA,1910,LAX,LAS,5,705,75,0
42894,AA,1981,ATL,DFW,5,705,150,0
42895,AA,2442,LAX,DFW,5,705,190,0
42896,AA,664,FLL,JFK,5,705,170,0
42897,AS,625,LAS,PDX,5,705,140,0
42898,B6,1215,BOS,BUF,5,705,91,0
42899,B6,129,BUF,JFK,5,705,75,0
42900,B6,346,SRQ,JFK,5,705,159,0
42901,B6,576,MCO,SWF,5,705,155,0
42902,B6,585,HPN,FLL,5,705,179,0
42903,CO,1144,EWR,ATL,5,705,160,1
42904,CO,394,LAX,IAH,5,705,191,1
42905,CO,446,IAH,ORD,5,705,154,0
42906,DL,1073,MSP,PDX,5,705,231,1
42907,DL,1682,GRR,ATL,5,705,125,0
42908,DL,2093,MSP,SNA,5,705,237,0
42909,DL,2735,MSP,HNL,5,705,535,1
42910,EV,5331,CLE,MEM,5,705,124,1
42911,F9,724,DEN,DCA,5,705,193,1
42912,MQ,2842,DFW,FAY,5,705,150,0
42913,MQ,2872,DFW,LBB,5,705,70,0
42914,MQ,2890,GJT,DFW,5,705,120,0
42915,MQ,3457,CLE,DFW,5,705,180,1
42916,MQ,3653,MIA,SDF,5,705,155,0
42917,MQ,3758,AUS,ORD,5,705,155,0
42918,MQ,3827,ATL,ORD,5,705,120,1
42919,MQ,3920,FWA,ORD,5,705,60,0
42920,MQ,4181,ORD,GRB,5,705,55,0
42921,OH,6517,IND,LGA,5,705,122,0
42922,OO,4816,SFO,SLC,5,705,104,1
42923,OO,6493,SEA,PDX,5,705,47,0
42924,UA,369,DEN,PDX,5,705,178,0
42925,UA,856,LAX,IAD,5,705,285,0
42926,UA,982,IAH,IAD,5,705,183,0
42927,US,1040,CLT,STT,5,705,211,0
42928,US,1079,DCA,JAX,5,705,123,0
42929,US,1494,CLT,ALB,5,705,122,1
42930,US,1527,SYR,CLT,5,705,129,1
42931,US,1696,CLT,BDL,5,705,117,1
42932,US,1787,BUF,CLT,5,705,113,0
42933,US,1815,PHL,CLT,5,705,109,1
42934,US,395,LAS,DFW,5,705,158,0
42935,US,702,PHX,PHL,5,705,265,0
42936,US,881,CLT,FLL,5,705,127,0
42937,US,956,FLL,PHL,5,705,159,0
42938,WN,1134,MDW,ONT,5,705,265,1
42939,WN,1135,DEN,OAK,5,705,170,0
42940,WN,1252,PVD,MCO,5,705,185,1
42941,WN,160,DEN,SMF,5,705,160,0
42942,WN,1678,DEN,RNO,5,705,145,1
42943,WN,1684,DEN,PDX,5,705,175,1
42944,WN,1751,CMH,BWI,5,705,70,0
42945,WN,1824,MDW,MSP,5,705,90,1
42946,WN,225,TPA,STL,5,705,145,0
42947,WN,2640,PDX,BOI,5,705,65,1
42948,WN,2803,MDW,LAX,5,705,270,1
42949,WN,2885,TUS,SAN,5,705,75,0
42950,WN,2963,SFO,SAN,5,705,85,1
42951,WN,3157,MDW,SAN,5,705,275,1
42952,WN,3411,MCI,LAX,5,705,225,1
42953,WN,3421,MDW,DEN,5,705,160,1
42954,WN,3658,DEN,SJC,5,705,165,1
42955,WN,437,MDW,RNO,5,705,265,1
42956,WN,636,MDW,SNA,5,705,265,1
42957,WN,678,SAN,LAS,5,705,70,1
42958,WN,709,MDW,ABQ,5,705,190,1
42959,WN,765,LAS,SMF,5,705,95,1
42960,WN,769,BWI,FLL,5,705,160,1
42961,WN,914,TPA,HOU,5,705,150,0
42962,WN,949,DEN,SLC,5,705,90,0
42963,WN,9,MSY,STL,5,705,105,1
42964,XE,2321,CVG,IAH,5,705,159,1
42965,XE,2542,CLE,MHT,5,705,88,1
42966,XE,2586,IND,EWR,5,705,118,1
42967,XE,2844,CLE,DCA,5,705,70,0
42968,YV,1033,HNL,KOA,5,705,40,0
42969,YV,2622,CLT,IAD,5,705,85,0
42970,EV,5005,CLT,MEM,5,706,123,0
42971,FL,1438,MCO,MSP,5,706,209,0
42972,FL,335,PHL,ATL,5,706,138,0
42973,UA,575,BWI,ORD,5,706,132,0
42974,US,1429,CLT,ATL,5,706,84,0
42975,XE,2156,TUS,IAH,5,706,134,0
42976,B6,53,ROC,JFK,5,707,73,0
42977,DL,1316,DEN,ATL,5,707,173,1
42978,DL,2500,DAB,ATL,5,707,88,0
42979,F9,146,DEN,HOU,5,707,137,0
42980,FL,1048,RSW,DCA,5,707,133,0
42981,OH,6512,MFE,MEM,5,707,118,0
42982,UA,227,DEN,LAX,5,707,156,0
42983,UA,315,DEN,ONT,5,707,145,0
42984,US,966,CLT,BNA,5,707,88,1
42985,CO,374,SAN,IAH,5,708,186,0
42986,F9,473,RSW,MKE,5,708,181,0
42987,FL,1138,MDT,FLL,5,708,167,1
42988,OO,6307,RNO,DEN,5,708,134,0
42989,UA,26,LAX,JFK,5,708,333,0
42990,UA,853,SAN,SFO,5,708,99,0
42991,9E,3918,SAT,MEM,5,709,116,0
42992,9E,4104,AUS,MEM,5,709,110,0
42993,B6,672,LAX,JFK,5,709,311,0
42994,DL,1116,PNS,ATL,5,709,70,0
42995,EV,7101,ORD,CVG,5,709,72,0
42996,FL,1492,MCO,CMH,5,709,130,0
42997,YV,2912,PSP,PHX,5,709,66,0
42998,9E,3750,BUF,DTW,5,710,83,0
42999,9E,3921,IAH,MEM,5,710,105,0
43000,9E,4361,PIT,MEM,5,710,135,0
43001,AA,1020,DFW,MSY,5,710,80,1
43002,AA,1396,RNO,DFW,5,710,190,0
43003,AA,1991,DCA,DFW,5,710,210,0
43004,AA,469,STL,MIA,5,710,160,1
43005,B6,540,PBI,EWR,5,710,168,1
43006,B6,621,JFK,HOU,5,710,244,1
43007,CO,1558,SNA,IAH,5,710,186,1
43008,CO,15,EWR,HNL,5,710,655,1
43009,CO,1607,TPA,IAH,5,710,141,0
43010,DL,1461,RSW,DTW,5,710,170,0
43011,DL,2433,CLT,ATL,5,710,82,0
43012,EV,5046,AGS,ATL,5,710,62,0
43013,EV,5609,RDU,MEM,5,710,128,0
43014,F9,321,DCA,MKE,5,710,130,0
43015,HA,343,HNL,LIH,5,710,37,0
43016,MQ,4134,BDL,ORD,5,710,165,0
43017,MQ,4281,ORD,EVV,5,710,65,0
43018,OH,6255,CVG,DTW,5,710,85,0
43019,OH,6672,HSV,MEM,5,710,65,1
43020,US,1411,CLT,PBI,5,710,121,1
43021,US,1484,MCO,DCA,5,710,123,0
43022,US,1559,PHL,FLL,5,710,169,0
43023,US,1809,CLT,RSW,5,710,123,1
43024,US,487,CLT,DEN,5,710,234,1
43025,US,758,ORD,PHL,5,710,115,0
43026,WN,1326,LAX,SJC,5,710,65,1
43027,WN,1566,AUS,DAL,5,710,55,0
43028,WN,1815,MCO,AUS,5,710,175,0
43029,WN,2038,STL,MDW,5,710,60,1
43030,WN,2265,GEG,BOI,5,710,60,0
43031,WN,2785,FLL,PHL,5,710,175,0
43032,WN,3507,LAX,TUS,5,710,80,1
43033,WN,3771,MDW,PIT,5,710,75,1
43034,WN,667,TPA,JAX,5,710,50,0
43035,WN,680,SAN,SJC,5,710,80,0
43036,WN,705,DAL,TUL,5,710,55,0
43037,XE,2420,CLE,PWM,5,710,92,0
43038,XE,3052,CRP,IAH,5,710,62,0
43039,XE,3151,TYS,IAH,5,710,139,0
43040,YV,2640,SRQ,CLT,5,710,111,0
43041,YV,2724,AUS,CLT,5,710,151,0
43042,YV,2944,CLT,ORF,5,710,72,0
43043,DL,1695,BUF,ATL,5,711,139,1
43044,FL,27,MDW,ATL,5,711,109,0
43045,OO,6263,FAT,SFO,5,711,66,1
43046,OO,6346,SFO,SBP,5,712,72,1
43047,OO,6636,PSC,DEN,5,712,131,0
43048,OO,6815,SFO,CEC,5,712,93,1
43049,OO,6822,SFO,RDD,5,712,69,1
43050,OO,6831,COS,ORD,5,712,146,0
43051,UA,956,DEN,ORD,5,712,144,0
43052,XE,2673,DTW,IAH,5,712,172,0
43053,EV,5210,JAN,MEM,5,713,71,1
43054,FL,271,BOS,ATL,5,713,176,1
43055,OO,4558,BOI,SLC,5,713,72,0
43056,OO,4766,RAP,MSP,5,713,92,1
43057,OO,6663,DEN,EUG,5,713,173,0
43058,UA,370,DFW,IAD,5,713,182,1
43059,UA,486,AUS,IAD,5,713,194,0
43060,9E,3906,SBN,CVG,5,714,61,0
43061,EV,5123,MOB,ATL,5,714,76,0
43062,EV,7098,GSO,ORD,5,714,125,1
43063,OO,6452,LAX,TUS,5,714,84,0
43064,UA,412,SAT,IAD,5,714,201,0
43065,UA,43,DEN,HNL,5,714,458,1
43066,US,1182,MCO,CLT,5,714,96,0
43067,9E,3822,MDT,DTW,5,715,103,0
43068,9E,4156,JAX,MEM,5,715,118,0
43069,9E,4160,CRW,DTW,5,715,80,0
43070,9E,4241,DAY,DTW,5,715,70,0
43071,AA,1441,DFW,SFO,5,715,240,0
43072,AA,1499,TPA,DFW,5,715,175,0
43073,AA,1578,MFE,DFW,5,715,100,0
43074,AA,1938,MIA,TPA,5,715,60,0
43075,AA,1952,ABQ,DFW,5,715,100,0
43076,AA,2527,BHM,DFW,5,715,130,0
43077,AA,3,JFK,LAX,5,715,375,0
43078,AA,692,MIA,EWR,5,715,185,1
43079,AS,648,SEA,TUS,5,715,173,1
43080,B6,1402,AUS,FLL,5,715,150,0
43081,B6,743,MCO,SJU,5,715,159,0
43082,CO,1487,MCO,IAH,5,715,153,1
43083,CO,1605,IAH,LAX,5,715,220,1
43084,CO,1636,IAH,MFE,5,715,75,0
43085,CO,1832,IAH,LGA,5,715,199,1
43086,CO,279,IAH,SAT,5,715,61,0
43087,CO,499,IAH,DEN,5,715,154,1
43088,CO,741,IAH,AUS,5,715,49,0
43089,DL,1052,ECP,ATL,5,715,73,0
43090,DL,1411,DTW,DEN,5,715,190,0
43091,DL,2317,DTW,LAS,5,715,272,0
43092,DL,2744,SAN,MSP,5,715,219,0
43093,EV,4999,DCA,BOS,5,715,93,0
43094,EV,5125,ATL,CLE,5,715,103,0
43095,FL,759,HSV,MCO,5,715,105,0
43096,HA,144,LIH,HNL,5,715,32,0
43097,MQ,2829,DFW,PNS,5,715,100,0
43098,MQ,3015,LAX,SAN,5,715,45,0
43099,MQ,3643,JAX,MIA,5,715,80,0
43100,MQ,4124,IND,JFK,5,715,124,1
43101,MQ,4476,DCA,JFK,5,715,65,0
43102,OO,6260,ORD,SPI,5,715,51,0
43103,OO,6288,LAX,MRY,5,715,65,0
43104,OO,6349,ORD,CWA,5,715,57,0
43105,OO,6424,ORD,MKE,5,715,42,0
43106,OO,6991,ORD,COS,5,715,154,1
43107,UA,551,ORD,LAS,5,715,249,0
43108,UA,945,ORD,LAX,5,715,275,1
43109,US,1172,TPA,DCA,5,715,125,0
43110,US,1218,FLL,DCA,5,715,145,0
43111,US,20,PHX,HNL,5,715,403,0
43112,WN,1015,BWI,PVD,5,715,70,1
43113,WN,1016,MSP,MDW,5,715,100,1
43114,WN,1079,RDU,TPA,5,715,115,1
43115,WN,1098,MCO,BUF,5,715,155,1
43116,WN,1142,BWI,BOS,5,715,80,1
43117,WN,1592,BUF,FLL,5,715,190,0
43118,WN,166,PHX,LAX,5,715,85,1
43119,WN,167,LAS,AMA,5,715,125,1
43120,WN,1976,DTW,BWI,5,715,90,0
43121,WN,2366,LAS,ONT,5,715,55,1
43122,WN,2697,BHM,MSY,5,715,70,0
43123,WN,2987,BWI,MHT,5,715,75,1
43124,WN,3325,LGA,BWI,5,715,75,0
43125,WN,3394,SAN,MCI,5,715,190,0
43126,WN,3664,BWI,BDL,5,715,65,1
43127,WN,3762,ELP,SAN,5,715,115,0
43128,WN,3836,SLC,LAX,5,715,120,1
43129,WN,607,BWI,BUF,5,715,65,1
43130,WN,694,ABQ,MDW,5,715,160,0
43131,WN,742,SMF,SAN,5,715,85,1
43132,WN,807,BOI,GEG,5,715,65,0
43133,WN,857,BWI,ISP,5,715,60,1
43134,WN,925,SMF,LAX,5,715,80,1
43135,XE,2256,AVL,EWR,5,715,108,0
43136,XE,2277,IAH,BRO,5,715,68,0
43137,XE,2310,MIA,CLE,5,715,168,0
43138,XE,2370,MSP,CLE,5,715,105,0
43139,XE,2725,DFW,IAH,5,715,64,0
43140,XE,3092,IAH,MCI,5,715,113,0
43141,XE,5981,ORD,OKC,5,715,133,0
43142,XE,5999,ORD,TUL,5,715,118,0
43143,YV,1004,OGG,HNL,5,715,32,0
43144,9E,4055,DSM,MSP,5,716,76,0
43145,9E,4332,MEM,ATL,5,716,88,0
43146,HA,328,HNL,OGG,5,716,37,0
43147,UA,503,DFW,DEN,5,716,128,0
43148,UA,609,ORD,SFO,5,716,289,1
43149,OO,4569,CID,MSP,5,717,63,1
43150,OO,6375,ORD,CMX,5,717,81,0
43151,UA,241,ORD,SEA,5,717,275,0
43152,UA,267,ORD,DEN,5,717,158,1
43153,XE,3088,MCI,CLE,5,717,108,1
43154,XE,5995,ORD,BIS,5,717,134,0
43155,DL,2805,LAX,MSY,5,718,222,0
